director	title	release_date	rating	reviews	time_mins	is_film
Robert Z. Leonard	The Ruby Circle	9 April 1914	NA	NA	0	FALSE
Robert Z. Leonard	In the Eye of the Law	2 April 1914	NA	NA	0	FALSE
Robert Z. Leonard	The Senator's Bill	15 March 1914	NA	NA	0	FALSE
Robert Z. Leonard	For the Family Honor	26 February 1914	NA	NA	0	FALSE
Robert Z. Leonard	The Boob's Honeymoon	19 February 1914	NA	NA	0	FALSE
Robert Z. Leonard	A Race with Death	5 February 1914	NA	NA	0	FALSE
Robert Z. Leonard	The Fourth Proposal	1 February 1914	NA	NA	0	FALSE
Robert Z. Leonard	From Father to Son	29 January 1914	NA	NA	0	FALSE
Robert Z. Leonard	The Mud Bath Elopement	22 January 1914	NA	NA	0	FALSE
Robert Z. Leonard	Michael Arnold and Doctor Lynn	15 January 1914	NA	NA	0	FALSE
Robert Z. Leonard	The Diamond Makers	11 September 1913	NA	NA	0	FALSE
Robert Z. Leonard	Sally Scraggs: Housemaid	14 August 1913	NA	NA	0	FALSE
Robert Z. Leonard	When the Prince Arrived	7 August 1913	NA	NA	0	FALSE
Robert Z. Leonard	A Woman's Folly	3 July 1913	NA	NA	0	FALSE
George Lucas	Star Wars: Episode III - Revenge of the Sith	19 May 2005	7.7	398569	140	TRUE
George Lucas	Star Wars: Episode II - Attack of the Clones	16 May 2002	6.8	352836	142	TRUE
George Lucas	Short Chaos 10	NA	5.9	51	0	FALSE
George Lucas	Star Wars: Episode I - The Phantom Menace	19 May 1999	6.6	411988	136	TRUE
George Lucas	Star Wars	25 May 1977	8.7	697409	121	TRUE
George Lucas	American Graffiti	1 August 1973	7.5	56375	110	TRUE
George Lucas	THX 1138	11 March 1971	6.8	34832	86	TRUE
George Lucas	Bald: The Making of 'THX 1138'	1971	5.8	165	8	FALSE
George Lucas	The Making of 'The Rain People'	NA	4.7	40	0	FALSE
George Lucas	Filmmaker	NA	5.5	101	32	FALSE
George Lucas	6-18-67	NA	5.4	72	5	FALSE
George Lucas	Anyone Lived in a Pretty How Town	NA	5.2	64	6	FALSE
George Lucas	The Emperor	NA	5.9	77	24	FALSE
George Lucas	Electronic Labyrinth THX 1138 4EB	1967	6.4	1607	15	FALSE
George Lucas	1:42.08	NA	5.2	205	7	FALSE
George Lucas	Freiheit	11 September 2000Hong Kong	5.4	436	3	FALSE
George Lucas	Herbie	NA	6	412	0	FALSE
George Lucas	Look at Life	NA	6	194	1	FALSE
Terrence Malick	Voyage of Time	2016	NA	NA	0	FALSE
Terrence Malick	Untitled Terrence Malick Project	2015	NA	NA	0	FALSE
Terrence Malick	Knight of Cups	2015	NA	NA	0	FALSE
Terrence Malick	To the Wonder	22 February 2013Ireland	6	16324	112	TRUE
Terrence Malick	The Tree of Life	17 May 2011France	6.7	117327	139	TRUE
Terrence Malick	The New World	20 January 2006	6.7	62915	135	TRUE
Terrence Malick	The Thin Red Line	15 January 1999	7.6	121965	170	TRUE
Terrence Malick	Days of Heaven	13 September 1978	8	30924	94	TRUE
Terrence Malick	Badlands	5 January 1974Brazil	7.9	39129	94	TRUE
Terrence Malick	Lanton Mills	NA	6.9	84	12	FALSE
Alan Parker	The Life of David Gale	21 February 2003	7.5	75965	130	TRUE
Alan Parker	Angela's Ashes	21 January 2000	7.3	15335	145	TRUE
Alan Parker	Evita	10 January 1997	6.3	26833	135	TRUE
Alan Parker	The Road to Wellville	28 October 1994	5.7	9093	118	TRUE
Alan Parker	The Commitments	4 October 1991Ireland	7.5	22815	118	TRUE
Alan Parker	Come See the Paradise	January 1991	6.7	1918	138	TRUE
Alan Parker	Renegade MTV Special	5 February 1990	NA	NA	98	TRUE
Alan Parker	Mississippi Burning	27 January 1989	7.8	57162	128	TRUE
Alan Parker	Angel Heart	6 March 1987	7.3	55237	113	TRUE
Alan Parker	Birdy	21 December 1984	7.3	15555	120	TRUE
Alan Parker	Pink Floyd The Wall	10 September 1982	8	52566	95	TRUE
Alan Parker	Shoot the Moon	19 February 1982	6.9	1779	124	TRUE
Alan Parker	Fame	16 May 1980	6.5	14503	134	TRUE
Alan Parker	Midnight Express	6 October 1978	7.7	46907	121	TRUE
Alan Parker	No Hard Feelings	13 June 1976UK	NA	NA	55	FALSE
Alan Parker	Bugsy Malone	15 September 1976	6.8	10786	93	TRUE
Alan Parker	The Evacuees	5 March 1975UK	7.1	58	75	FALSE
Alan Parker	Our Cissy	NA	4.2	10	31	FALSE
Alan Parker	Footsteps	October 1974	5.9	30	33	FALSE
Otto Preminger	Cinéma cinémas	NA	6.8	29	0	FALSE
Otto Preminger	The Human Factor	1979UK	6.1	677	115	TRUE
Otto Preminger	Rosebud	24 March 1975	5	485	126	TRUE
Otto Preminger	Such Good Friends	14 October 1972Japan	6.2	256	101	TRUE
Otto Preminger	Tell Me That You Love Me, Junie Moon	11 May 1970	6.6	436	113	TRUE
Otto Preminger	Skidoo	19 December 1968	4.9	961	97	TRUE
Otto Preminger	Hurry Sundown	9 February 1967	5.6	621	146	TRUE
Otto Preminger	Bunny Lake Is Missing	3 October 1965	7.3	4223	107	TRUE
Otto Preminger	In Harm's Way	6 April 1965	7.3	5387	165	TRUE
Otto Preminger	The Cardinal	12 December 1963	6.8	1587	175	TRUE
Otto Preminger	Advise & Consent	6 June 1962	7.8	4221	139	TRUE
Otto Preminger	Exodus	2 January 1961Brazil	6.8	5990	208	TRUE
Otto Preminger	Anatomy of a Murder	September 1959Austria	8.1	38403	160	TRUE
Otto Preminger	Porgy and Bess	24 June 1959	7.5	1049	138	TRUE
Otto Preminger	Bonjour Tristesse	April 1958	7	2503	94	TRUE
Otto Preminger	Saint Joan	8 May 1957	6.4	663	110	TRUE
Otto Preminger	The Making of 'Saint Joan'	1957	NA	NA	25	FALSE
Otto Preminger	The Court-Martial of Billy Mitchell	31 December 1955	6.9	1145	100	TRUE
Otto Preminger	The Man with the Golden Arm	16 January 1956Brazil	7.5	5875	119	TRUE
Otto Preminger	Producers' Showcase	NA	8.4	52	90	TRUE
Otto Preminger	Carmen Jones	28 October 1954	7	2926	105	TRUE
Otto Preminger	River of No Return	30 April 1954	6.7	6529	91	TRUE
Otto Preminger	Die Jungfrau auf dem Dach	16 December 1953	6.7	30	90	TRUE
Otto Preminger	The Moon Is Blue	8 July 1953	6.7	1264	99	TRUE
Otto Preminger	Angel Face	11 December 1952	7.3	4142	91	TRUE
Otto Preminger	The 13th Letter	21 February 1951	6.5	183	85	TRUE
Otto Preminger	Where the Sidewalk Ends	7 July 1950	7.7	4391	95	TRUE
Otto Preminger	Whirlpool	28 November 1949	6.9	2042	98	TRUE
Otto Preminger	The Fan	10 April 1950Portugal	6.6	338	89	TRUE
Otto Preminger	That Lady in Ermine	25 September 1948Sweden	5.9	411	89	TRUE
Otto Preminger	Daisy Kenyon	25 December 1947	6.7	1234	99	TRUE
Otto Preminger	Forever Amber	10 November 1947Sweden	6.8	695	138	TRUE
Otto Preminger	Centennial Summer	August 1946	6.7	171	102	TRUE
Otto Preminger	Fallen Angel	5 December 1945	7.2	2532	98	TRUE
Otto Preminger	A Royal Scandal	11 April 1945	6.9	559	94	TRUE
Otto Preminger	Laura	November 1944	8.1	25990	88	TRUE
Otto Preminger	In the Meantime, Darling	22 September 1944	5.3	95	72	FALSE
Otto Preminger	Margin for Error	10 February 1943	5.7	112	74	FALSE
Otto Preminger	Kidnapped	27 May 1938	6.9	187	90	TRUE
Otto Preminger	Danger - Love at Work	30 September 1937	6.4	140	84	TRUE
Otto Preminger	Under Your Spell	6 November 1936	6.5	21	62	FALSE
Otto Preminger	The Great Love	21 February 1932	6	33	76	FALSE
Jason Reitman	Men, Women & Children	17 October 2014	6.5	2361	119	TRUE
Jason Reitman	Labor Day	31 January 2014	6.9	19981	111	TRUE
Jason Reitman	Young Adult	16 December 2011	6.3	57917	94	TRUE
Jason Reitman	Up in the Air	23 December 2009	7.5	238841	109	TRUE
Jason Reitman	The Office	NA	8.8	151958	22	FALSE
Jason Reitman	Saturday Night Live	NA	8.2	27806	90	TRUE
Jason Reitman	Juno	25 December 2007	7.6	351541	96	TRUE
Jason Reitman	Thank You for Smoking	14 April 2006	7.6	178450	92	TRUE
Jason Reitman	Consent	2 April 2004	7.4	435	6	FALSE
Jason Reitman	Uncle Sam	2 September 2002	5.2	30	4	FALSE
Jason Reitman	Gulp	18 January 2001	6.6	213	7	FALSE
Jason Reitman	In God We Trust	27 January 2000	7.9	607	17	FALSE
Jason Reitman	H@	1 March 1999	6.5	22	4	FALSE
Jason Reitman	Operation	22 January 1998	8.9	98	20	FALSE
Mark Robson	Avalanche Express	19 October 1979	4.7	808	88	TRUE
Mark Robson	Earthquake	15 November 1974	5.8	8811	123	TRUE
Mark Robson	Limbo	November 1972	5.9	32	112	TRUE
Mark Robson	Happy Birthday, Wanda June	9 December 1971	6.1	214	105	TRUE
Mark Robson	Daddy's Gone A-Hunting	2 July 1969	6.3	190	108	TRUE
Mark Robson	Valley of the Dolls	9 February 1968Sweden	5.8	4587	123	TRUE
Mark Robson	Lost Command	May 1966	6.7	1038	129	TRUE
Mark Robson	Von Ryan's Express	23 June 1965	7.1	8875	117	TRUE
Mark Robson	The Prize	25 December 1963	6.8	2819	134	TRUE
Mark Robson	Nine Hours to Rama	January 1963UK	6.9	258	124	TRUE
Mark Robson	From the Terrace	9 September 1960West Germany	6.7	1394	149	TRUE
Mark Robson	The Inn of the Sixth Happiness	19 December 1958West Germany	7.3	2968	158	TRUE
Mark Robson	Peyton Place	3 March 1958Sweden	7.3	3608	157	TRUE
Mark Robson	The Little Hut	26 August 1957Sweden	5.8	545	78	FALSE
Mark Robson	The Harder They Fall	8 May 1956Japan	7.6	4231	109	TRUE
Mark Robson	Trial	7 October 1955	7	536	105	TRUE
Mark Robson	A Prize of Gold	14 October 1955	6	122	98	TRUE
Mark Robson	The Bridges at Toko-Ri	December 1954	6.9	3743	102	TRUE
Mark Robson	Phffft	10 November 1954	6.6	874	88	TRUE
Mark Robson	Hell Below Zero	15 January 1954Japan	5.9	235	90	TRUE
Mark Robson	Return to Paradise	10 July 1953	6	309	100	TRUE
Mark Robson	I Want You	22 December 1951	6.8	274	102	TRUE
Mark Robson	Bright Victory	16 July 1951	7.5	438	96	TRUE
Mark Robson	Edge of Doom	3 August 1950	6.5	275	99	TRUE
Mark Robson	My Foolish Heart	21 January 1950	7.2	490	98	TRUE
Mark Robson	Home of the Brave	14 September 1949France	7.2	372	88	TRUE
Mark Robson	Roughshod	11 May 1949	6.8	201	88	TRUE
Mark Robson	Champion	9 April 1949	7.5	2044	99	TRUE
Mark Robson	Bedlam	10 May 1946	6.9	2205	79	FALSE
Mark Robson	Isle of the Dead	1 September 1945	6.6	2499	71	FALSE
Mark Robson	Youth Runs Wild	28 May 1945UK	4.7	162	67	FALSE
Mark Robson	The Ghost Ship	27 July 1944Australia	6.8	1816	69	FALSE
Mark Robson	The Seventh Victim	21 August 1943	7	3125	71	FALSE
Robert Rossen	Lilith	27 September 1964	7.1	1364	114	TRUE
Robert Rossen	The Hustler	25 September 1961	8.1	52225	134	TRUE
Robert Rossen	They Came to Cordura	June 1959	6.6	1216	123	TRUE
Robert Rossen	Island in the Sun	27 August 1957West Germany	6.1	612	119	TRUE
Robert Rossen	Alexander the Great	31 August 1956West Germany	5.9	2235	141	TRUE
Robert Rossen	Mambo	18 September 1954Italy	6.1	102	110	TRUE
Robert Rossen	The Brave Bulls	18 April 1951	7.4	61	106	TRUE
Robert Rossen	All the King's Men	January 1950	7.6	8131	110	TRUE
Robert Rossen	Body and Soul	9 November 1947	7.8	2778	104	TRUE
Robert Rossen	Johnny O'Clock	23 January 1947	6.9	738	96	TRUE
Jim Sheridan	The Secret Scripture	2015	NA	NA	0	FALSE
Jim Sheridan	Dream House	30 September 2011	5.9	39215	92	TRUE
Jim Sheridan	Brothers	4 December 2009	7.1	74111	105	TRUE
Jim Sheridan	Get Rich or Die Tryin'	9 November 2005	4.8	29885	117	TRUE
Jim Sheridan	In America	31 October 2003Ireland	7.8	34299	105	TRUE
Jim Sheridan	The Boxer	31 December 1997	7.1	12257	113	TRUE
Jim Sheridan	In the Name of the Father	25 February 1994	8.1	85024	133	TRUE
Jim Sheridan	The Field	March 1991	7.4	3612	107	TRUE
Jim Sheridan	My Left Foot	10 November 1989	7.9	42085	103	TRUE
Josef von Sternberg	Jet Pilot	October 1957	5.6	1270	112	TRUE
Josef von Sternberg	Ana-ta-han	17 May 1954	7.5	361	92	TRUE
Josef von Sternberg	Macao	30 April 1952	6.7	1691	81	TRUE
Josef von Sternberg	Duel in the Sun	12 September 1947Mexico	6.9	5690	129	TRUE
Josef von Sternberg	The Town	NA	5.9	36	12	FALSE
Josef von Sternberg	The Shanghai Gesture	15 January 1942	6.8	1804	95	TRUE
Josef von Sternberg	I Take This Woman	2 February 1940	6.2	363	98	TRUE
Josef von Sternberg	Sergeant Madden	24 March 1939	5.9	92	80	TRUE
Josef von Sternberg	The Great Waltz	4 November 1938	6.7	670	104	TRUE
Josef von Sternberg	I, Claudius	NA	7.4	120	0	FALSE
Josef von Sternberg	The King Steps Out	28 May 1936	6.3	101	85	TRUE
Josef von Sternberg	The Fashion Side of Hollywood	NA	6.1	14	0	FALSE
Josef von Sternberg	Crime and Punishment	22 November 1935	7	867	88	TRUE
Josef von Sternberg	The Devil Is a Woman	1935Turkey	7.2	1694	79	FALSE
Josef von Sternberg	The Scarlet Empress	15 September 1934	7.8	3705	104	TRUE
Josef von Sternberg	Blonde Venus	25 November 1932France	7.3	2588	93	TRUE
Josef von Sternberg	Shanghai Express	12 February 1932	7.5	3946	82	TRUE
Josef von Sternberg	An American Tragedy	22 August 1931	6.8	275	96	TRUE
Josef von Sternberg	Dishonored	4 April 1931	7.4	1006	91	TRUE
Josef von Sternberg	The Blue Angel	5 December 1930	7.8	41	100	TRUE
Josef von Sternberg	Morocco	6 December 1930	7.3	3335	92	TRUE
Josef von Sternberg	The Blue Angel	3 January 1931	7.8	9188	124	TRUE
Josef von Sternberg	Thunderbolt	20 June 1929	7	238	85	TRUE
Josef von Sternberg	The Case of Lena Smith	19 January 1929	6.4	16	4	FALSE
Josef von Sternberg	The Docks of New York	29 September 1928	7.7	2197	76	FALSE
Josef von Sternberg	Street of Sin	26 May 1928	6.3	6	70	FALSE
Josef von Sternberg	The Dragnet	May 1928	6.8	5	80	TRUE
Josef von Sternberg	The Last Command	24 September 1928Finland	8	1933	88	TRUE
Josef von Sternberg	Underworld	20 August 1927	7.8	1312	80	TRUE
Josef von Sternberg	Children of Divorce	25 April 1927	6.9	52	70	FALSE
Josef von Sternberg	It	15 February 1927	7.5	1896	72	FALSE
Josef von Sternberg	A Woman of the Sea	NA	7	36	75	FALSE
Josef von Sternberg	Exquisite Sinner	28 March 1926	5.3	6	60	FALSE
Josef von Sternberg	The Masked Bride	13 December 1925	5.6	10	64	FALSE
Josef von Sternberg	The Salvation Hunters	15 February 1925	6.9	143	65	FALSE
Quentin Tarantino	The Hateful Eight	2015	NA	NA	0	FALSE
Quentin Tarantino	Django Unchained	25 December 2012	8.5	684809	165	TRUE
Quentin Tarantino	Inglourious Basterds	21 August 2009	8.3	651105	153	TRUE
Quentin Tarantino	Death Proof	31 May 2007Hungary	7.1	176370	113	TRUE
Quentin Tarantino	Grindhouse	6 April 2007	7.7	137995	191	TRUE
Quentin Tarantino	CSI: Crime Scene Investigation	NA	7.8	59375	60	FALSE
Quentin Tarantino	Sin City	1 April 2005	8.1	545582	124	TRUE
Quentin Tarantino	Kill Bill: Vol. 2	16 April 2004	8	420643	137	TRUE
Quentin Tarantino	Kill Bill: Vol. 1	10 October 2003	8.2	574301	111	TRUE
Quentin Tarantino	Jackie Brown	25 December 1997	7.5	200594	154	TRUE
Quentin Tarantino	Four Rooms	25 December 1995	6.7	66044	98	TRUE
Quentin Tarantino	ER	NA	7.7	35103	44	FALSE
Quentin Tarantino	Pulp Fiction	14 October 1994	8.9	NA	154	TRUE
Quentin Tarantino	Reservoir Dogs	23 October 1992	8.4	513224	99	TRUE
Quentin Tarantino	My Best Friend's Birthday	NA	5.8	2432	69	FALSE
Quentin Tarantino	Love Birds in Bondage	1983	5.3	113	0	FALSE
W. S. Van Dyke	Journey for Margaret	December 1942	7.2	461	81	TRUE
W. S. Van Dyke	Cairo	17 August 1942	6.2	217	101	TRUE
W. S. Van Dyke	I Married an Angel	9 July 1942	6.1	306	84	TRUE
W. S. Van Dyke	Dr. Kildare's Victory	25 June 1942Australia	6.2	166	92	TRUE
W. S. Van Dyke	Shadow of the Thin Man	November 1941	7.3	3287	97	TRUE
W. S. Van Dyke	The Feminine Touch	October 1941	6.8	457	97	TRUE
W. S. Van Dyke	Rage in Heaven	7 March 1941	6.4	583	85	TRUE
W. S. Van Dyke	Bitter Sweet	8 November 1940	6.4	303	94	TRUE
W. S. Van Dyke	I Love You Again	9 August 1940	7.5	1785	99	TRUE
W. S. Van Dyke	New Moon	28 June 1940	7	346	105	TRUE
W. S. Van Dyke	Northwest Passage	23 February 1940	7.1	2245	126	TRUE
W. S. Van Dyke	I Take This Woman	2 February 1940	6.2	363	98	TRUE
W. S. Van Dyke	Another Thin Man	17 November 1939	7.5	4030	103	TRUE
W. S. Van Dyke	Andy Hardy Gets Spring Fever	21 July 1939	6.5	309	85	TRUE
W. S. Van Dyke	It's a Wonderful World	19 May 1939	7	1578	86	TRUE
W. S. Van Dyke	Stand Up and Fight	6 January 1939	6.5	191	97	TRUE
W. S. Van Dyke	Sweethearts	30 December 1938	6.5	395	114	TRUE
W. S. Van Dyke	Marie Antoinette	26 August 1938	7.7	1918	149	TRUE
W. S. Van Dyke	Rosalie	24 December 1937	6.3	299	123	TRUE
W. S. Van Dyke	The Prisoner of Zenda	3 September 1937	7.8	2883	101	TRUE
W. S. Van Dyke	They Gave Him a Gun	7 May 1937	6.3	214	94	TRUE
W. S. Van Dyke	Personal Property	19 March 1937	6.5	482	84	TRUE
W. S. Van Dyke	After the Thin Man	25 December 1936	7.7	6189	112	TRUE
W. S. Van Dyke	Love on the Run	20 November 1936	5.6	556	80	TRUE
W. S. Van Dyke	The Devil Is a Sissy	18 September 1936	6.7	280	92	TRUE
W. S. Van Dyke	His Brother's Wife	7 August 1936	5.6	360	88	TRUE
W. S. Van Dyke	San Francisco	26 June 1936	7.4	3398	115	TRUE
W. S. Van Dyke	Rose-Marie	31 January 1936	7.2	757	113	TRUE
W. S. Van Dyke	I Live My Life	4 October 1935	5.4	348	97	TRUE
W. S. Van Dyke	Broadway Melody of 1936	20 September 1935	6.9	878	101	TRUE
W. S. Van Dyke	Naughty Marietta	29 March 1935	7	721	105	TRUE
W. S. Van Dyke	Forsaking All Others	23 December 1934	6.1	679	83	TRUE
W. S. Van Dyke	Hide-Out	24 August 1934	7	393	81	TRUE
W. S. Van Dyke	The Thin Man	25 May 1934	8.2	18218	91	TRUE
W. S. Van Dyke	Manhattan Melodrama	4 May 1934	7.2	2186	93	TRUE
W. S. Van Dyke	Laughing Boy	13 April 1934	5.1	52	79	FALSE
W. S. Van Dyke	Eskimo	10 January 1934	7.1	210	117	TRUE
W. S. Van Dyke	The Prizefighter and the Lady	10 November 1933	6.5	433	102	TRUE
W. S. Van Dyke	Penthouse	8 September 1933	7	572	90	TRUE
W. S. Van Dyke	Night Court	4 June 1932	7	189	92	TRUE
W. S. Van Dyke	Tarzan the Ape Man	2 April 1932	7.2	4921	100	TRUE
W. S. Van Dyke	The Cuban Love Song	5 December 1931	6.2	72	86	TRUE
W. S. Van Dyke	Guilty Hands	22 August 1931	7.3	406	69	FALSE
W. S. Van Dyke	Never the Twain Shall Meet	16 May 1931	6.1	83	79	FALSE
W. S. Van Dyke	Trader Horn	23 May 1931	6.6	621	122	TRUE
W. S. Van Dyke	The Pagan	27 April 1929	7	231	83	TRUE
W. S. Van Dyke	White Shadows in the South Seas	10 November 1928	7.2	428	88	TRUE
W. S. Van Dyke	The Adventurer	14 July 1928	4.2	5	0	FALSE
W. S. Van Dyke	Under the Black Eagle	24 March 1928	7.5	10	0	FALSE
W. S. Van Dyke	Wyoming	24 March 1928	NA	NA	0	FALSE
W. S. Van Dyke	Spoilers of the West	10 December 1927	6.2	6	52	FALSE
W. S. Van Dyke	Foreign Devils	3 September 1927	NA	NA	50	FALSE
W. S. Van Dyke	The Heart of the Yukon	29 May 1927	NA	NA	0	FALSE
W. S. Van Dyke	The Eyes of the Totem	15 May 1927	NA	NA	0	FALSE
W. S. Van Dyke	California	7 May 1927	NA	NA	0	FALSE
W. S. Van Dyke	Winners of the Wilderness	15 January 1927	3.2	68	68	FALSE
W. S. Van Dyke	War Paint	10 October 1926	NA	NA	0	FALSE
W. S. Van Dyke	The Gentle Cyclone	27 June 1926	5.3	7	50	FALSE
W. S. Van Dyke	The Desert's Price	13 December 1925	NA	NA	60	FALSE
W. S. Van Dyke	Timber Wolf	20 September 1925	NA	NA	50	FALSE
W. S. Van Dyke	Ranger of the Big Pines	26 July 1925	NA	NA	70	FALSE
W. S. Van Dyke	Hearts and Spurs	7 June 1925	5.9	7	50	FALSE
W. S. Van Dyke	The Trail Rider	22 February 1925	4.6	5	50	FALSE
W. S. Van Dyke	Barriers Burned Away	4 January 1925	6	6	70	FALSE
W. S. Van Dyke	Gold Heels	30 November 1924	6.5	8	0	FALSE
W. S. Van Dyke	Winner Take All	12 October 1924	NA	NA	60	FALSE
W. S. Van Dyke	The Beautiful Sinner	1 October 1924	NA	NA	53	FALSE
W. S. Van Dyke	The Battling Fool	1 August 1924	5.6	5	0	FALSE
W. S. Van Dyke	Loving Lies	22 January 1924	NA	NA	0	FALSE
W. S. Van Dyke	Half-a-Dollar Bill	14 January 1924	NA	NA	60	FALSE
W. S. Van Dyke	Ruth of the Range	14 October 1923	NA	NA	0	FALSE
W. S. Van Dyke	The Miracle Makers	14 October 1923	NA	NA	0	FALSE
W. S. Van Dyke	Destroying Angel	19 August 1923	NA	NA	60	FALSE
W. S. Van Dyke	The Little Girl Next Door	April 1923	NA	NA	0	FALSE
W. S. Van Dyke	The Boss of Camp Four	26 November 1922	NA	NA	50	FALSE
W. S. Van Dyke	Forget Me Not	23 July 1922	NA	NA	70	FALSE
W. S. Van Dyke	According to Hoyle	5 May 1922	NA	NA	0	FALSE
W. S. Van Dyke	The Milky Way	15 February 1922	NA	NA	0	FALSE
W. S. Van Dyke	White Eagle	1 January 1922	NA	NA	0	FALSE
W. S. Van Dyke	The Avenging Arrow	13 March 1921	NA	NA	0	FALSE
W. S. Van Dyke	Double Adventure	23 January 1921	NA	NA	0	FALSE
W. S. Van Dyke	Daredevil Jack	15 February 1920	5.3	8	0	FALSE
W. S. Van Dyke	Fate's Frame-Up	NA	NA	NA	0	FALSE
W. S. Van Dyke	The Hawk's Trail	13 December 1919	5.6	5	0	FALSE
W. S. Van Dyke	The Lady of the Dugout	September 1918	7	28	60	FALSE
W. S. Van Dyke	Sadie Goes to Heaven	24 December 1917	NA	NA	0	FALSE
W. S. Van Dyke	Gift o' Gab	26 November 1917	NA	NA	0	FALSE
W. S. Van Dyke	Men of the Desert	24 September 1917	NA	NA	0	FALSE
W. S. Van Dyke	Open Places	20 August 1917	NA	NA	0	FALSE
W. S. Van Dyke	The Range Boss	16 July 1917	NA	NA	0	FALSE
W. S. Van Dyke	The Land of Long Shadows	18 June 1917	NA	NA	0	FALSE
Gus Van Sant	Death Note	NA	NA	NA	0	FALSE
Gus Van Sant	The Sea of Trees	2015	NA	NA	0	FALSE
Gus Van Sant	Promised Land	4 January 2013	6.6	24339	106	TRUE
Gus Van Sant	My Own Private River	19 February 2012	6.4	113	0	FALSE
Gus Van Sant	Boss	NA	8.1	13687	56	FALSE
Gus Van Sant	Restless	6 April 2011Egypt	6.8	12848	91	TRUE
Gus Van Sant	Milk	30 January 2009	7.7	117381	128	TRUE
Gus Van Sant	8	October 2009	4.7	722	100	TRUE
Gus Van Sant	Paranoid Park	24 October 2007France	6.7	23420	85	TRUE
Gus Van Sant	Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence	31 October 2007France	6.8	3110	100	TRUE
Gus Van Sant	Paris, je t'aime	21 June 2006France	7.4	58213	120	TRUE
Gus Van Sant	Best of Chris Isaak	9 May 2006	6.8	14	63	FALSE
Gus Van Sant	Last Days	13 May 2005France	5.7	17264	97	TRUE
Gus Van Sant	Red Hot Chili Peppers: Greatest Videos	18 November 2003	8.5	187	185	TRUE
Gus Van Sant	Elephant	3 October 2003Italy	7.2	64023	81	TRUE
Gus Van Sant	Best of Bowie	19 November 2002	7.6	338	252	TRUE
Gus Van Sant	Gerry	20 September 2002Greece	6.2	13728	103	TRUE
Gus Van Sant	Finding Forrester	12 January 2001	7.3	67583	136	TRUE
Gus Van Sant	Psycho	4 December 1998	4.6	34634	105	TRUE
Gus Van Sant	Good Will Hunting	9 January 1998	8.3	475158	126	TRUE
Gus Van Sant	Ballad of the Skeletons	20 June 1997	7.1	144	0	FALSE
Gus Van Sant	Understanding	NA	6.9	27	0	FALSE
Gus Van Sant	Four Boys in a Volvo	22 June 1996	7.3	41	4	FALSE
Gus Van Sant	To Die For	6 October 1995	6.8	31065	106	TRUE
Gus Van Sant	Even Cowgirls Get the Blues	20 May 1994	4.2	5705	95	TRUE
Gus Van Sant	Bowie: The Video Collection	1993UK	8.4	56	104	TRUE
Gus Van Sant	Thanksgiving Prayer	NA	7.2	186	3	FALSE
Gus Van Sant	My Own Private Idaho	29 September 1991	7.1	31839	104	TRUE
Gus Van Sant	Drugstore Cowboy	October 1989	7.4	22266	102	TRUE
Gus Van Sant	Ken Death Gets Out of Jail	February 1988West Germany	7.8	14	3	FALSE
Gus Van Sant	Five Ways to Kill Yourself	September 1987	7.3	37	3	FALSE
Gus Van Sant	My New Friend	September 1987	6.4	28	3	FALSE
Gus Van Sant	Mala Noche	19 June 1987West Germany	6.8	2385	78	FALSE
Gus Van Sant	The Discipline of D.E.	1982	6.9	434	9	FALSE
Peter Yates	A Separate Peace	12 September 2004	5.4	479	92	TRUE
Peter Yates	Don Quixote	9 April 2000	6.2	1210	120	TRUE
Peter Yates	It All Came True	5 December 1998	5.6	838	94	TRUE
Peter Yates	The Run of the Country	22 September 1995	6.2	313	109	TRUE
Peter Yates	Roommates	3 March 1995	6.4	1364	108	TRUE
Peter Yates	Year of the Comet	24 April 1992	5.8	1074	91	TRUE
Peter Yates	An Innocent Man	6 October 1989	6.4	4142	113	TRUE
Peter Yates	The House on Carroll Street	4 March 1988	6.2	1575	101	TRUE
